Rank,Error Message,Snippet IDs
2,"extraneous input 'for' expecting {<EOF>, 'pragma', '~', 'import', 'from', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['62669838_0', '68964131_0']"
2,no viable alternative at input 'transferFrom.(',"['62743503_1', '62743503_3']"
2,"extraneous input 'final' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['62970535_2', '64003066_1']"
2,no viable alternative at input 'ValidationError:',"['63410976_2', '71516857_2']"
2,"mismatched input 'transaction' expecting {'=', ';', NL}","['63587065_1', '67303288_0']"
2,"mismatched input 'been' expecting {'=', ';', NL}","['63587065_1', '67303288_0']"
2,"mismatched input 'initial' expecting {'=', ';', NL}","['63587065_1', '67303288_0']"
2,"mismatched input 'from' expecting {';', NL}","['64711324_1', '69510681_0']"
2,missing ')' at ';',"['65352645_0', '73268988_1']"
2,no viable alternative at input 'import(',"['65507396_0', '73749265_0']"
2,"extraneous input '/' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['65549506_1', '71831000_0']"
2,"mismatched input '.' expecting {'from', '}', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier}","['65708200_0', '65869895_0']"
2,"extraneous input 'null' expecting {'~', 'from', ',', '(', ')', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['65779542_0', '66928012_0']"
2,"mismatched input 'uint256' expecting {';', NL}","['65813919_0', '65813919_1']"
2,"mismatched input 'balanceOf' expecting {';', NL}","['65813919_0', '65813919_1']"
2,"mismatched input 'require' expecting {';', NL}","['65813919_0', '68721621_0']"
2,no viable alternative at input 'uint256[10]memory',"['66001911_1', '66001911_2']"
2,"mismatched input 'Compiling' expecting {';', NL}","['66544513_0', '71624208_2']"
2,"mismatched input 'index' expecting {';', NL}","['66796408_0', '66797992_0']"
2,"mismatched input 'constructor' expecting {';', NL}","['66831960_0', '70755278_0']"
2,no viable alternative at input 'D:',"['66797992_3', '72242765_0']"
2,"mismatched input 'way' expecting {'=', ';', NL}","['67109613_0', '73051928_0']"
2,no viable alternative at input 'Typecontract',"['67284526_1', '68725601_1']"
2,no viable alternative at input 'Compiling14',"['67285242_2', '67285242_4']"
2,"mismatched input 'token' expecting {'=', ';', NL}","['67409550_1', '67641209_1']"
2,"mismatched input 'here' expecting {',', ')'}","['67460613_0', '70731710_0']"
2,extraneous input 'require' expecting '(',"['67460613_1', '70731710_1']"
2,"mismatched input '==' expecting {',', ')'}","['67460613_1', '70731710_1']"
2,no viable alternative at input 'DocstringParsingError:',"['67573966_1', '71060265_1']"
2,"mismatched input 'HomeDB' expecting {';', NL}","['67781596_0', '68512757_0']"
2,"extraneous input 'external' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['67871713_1', '68656074_0']"
2,"extraneous input 'days' expecting {';', NL}","['68099865_0', '73244265_1']"
2,"mismatched input '(' expecting {'{', 'returns', ';', NL}","['68111308_0', '70658482_0']"
2,"mismatched input '{' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['68128905_1', '69876752_0']"
2,no viable alternative at input 'constcontract',"['68289806_3', '73902456_1']"
2,no viable alternative at input '(\nuint80roundID',"['68422733_1', '70531502_1']"
2,"mismatched input 'ExceptionExample' expecting {'=', ';', NL}","['68507885_1', '68507885_3']"
2,"mismatched input '==' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}","['68490835_0', '73041472_0']"
2,"extraneous input 'pickWinner' expecting {'(', NL}","['68477946_0', '68485435_0']"
2,"extraneous input 'bob' expecting {',', ')'}","['68477946_0', '68485435_0']"
2,extraneous input 'alice' expecting ')',"['68477946_0', '68485435_0']"
2,"mismatched input 'Compiling' expecting {'=', ';', NL}","['68597706_2', '70310087_0']"
2,"mismatched input 'pragma' expecting {';', NL}","['68608281_0', '73602735_0']"
2,no viable alternative at input 'Requestmemory',"['68723493_0', '71340451_1']"
2,"mismatched input '{' expecting {'=', ';', NL}","['68986989_1', '72112502_0']"
2,"extraneous input 'returns' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}","['69004297_0', '73577029_0']"
2,"mismatched input ',' expecting {'{', 'returns', ';', NL}","['69034610_2', '73755586_2']"
2,"extraneous input 'if' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['69120777_0', '71775742_0']"
2,mismatched input '.' expecting '(',"['69244846_3', '73495961_0']"
2,no viable alternative at input 'RuntimeError:',"['69269458_0', '69644735_6']"
2,"extraneous input 'l' expecting {';', NL}","['69303859_0', '70762150_1']"
2,no viable alternative at input 'uint[3]memory',"['69379701_0', '69379701_1']"
2,"extraneous input ')' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'returns', 'enum', '[', 'address', 'mapping', 'calldata', ';', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', 'override', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'constant', 'leave', 'external', 'internal', 'payable', 'private', 'public', 'virtual', 'pure', 'type', 'view', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}","['69579069_0', '70721079_0']"
2,"mismatched input 'function' expecting {'=', ';', NL}","['69774377_1', '70856735_1']"
2,no viable alternative at input 'Argumentof',"['69900547_1', '69900547_2']"
2,"mismatched input 'brownie_simple_storage' expecting {'=', ';', NL}","['69927808_0', '69927808_1']"
2,"mismatched input '/' expecting {'=', ';', NL}","['69927808_0', '70603320_1']"
2,"mismatched input 'token' expecting {';', NL}","['69974761_3', '72084829_0']"
2,no viable alternative at input '(boolsent',"['70209083_0', '70974677_1']"
2,"mismatched input 'Token' expecting {';', NL}","['70183466_0', '70527000_2']"
2,"mismatched input 'eth' expecting {';', NL}","['70327285_0', '73272138_0']"
2,"extraneous input '?' expecting {'=', ';', NL}","['70349133_0', '70776159_0']"
2,"mismatched input '*' expecting {'=', ';', NL}","['70400649_0', '73053421_2']"
2,no viable alternative at input 'INFO:',"['70459922_0', '70459922_4']"
2,"extraneous input '**' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment, NL}","['70491382_1', '72853874_0']"
2,no viable alternative at input 'Note:',"['70518810_1', '70924896_3']"
2,"mismatched input 'call' expecting {'=', ';', NL}","['70505253_0', '70514336_1']"
2,"mismatched input 'liwei' expecting {';', NL}","['70514336_1', '70603320_1']"
2,"mismatched input '.17' expecting {'=', ';', NL}","['70603320_1', '72813941_1']"
2,"mismatched input 'def' expecting {'as', 'from'}","['70603320_2', '71548214_1']"
2,no viable alternative at input 'uint256public',"['70685952_0', '71168049_0']"
2,no viable alternative at input 'SafeMathfor',"['70696685_0', '73867631_0']"
2,"extraneous input '->' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['70729665_4', '73812789_0']"
2,"mismatched input 'scripts' expecting {StringLiteralFragment, NL}","['70751581_0', '72068874_0']"
2,"extraneous input '<' expecting {<EOF>, 'pragma', '~', 'import', 'from', '{', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'for', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'if', 'else', 'try', 'while', 'unchecked', 'assembly', 'do', 'return', 'throw', 'emit', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'break', 'continue', 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['70776159_0', '73594264_1']"
2,"mismatched input 'Category' expecting {';', NL}","['70804128_2', '70804128_3']"
2,"mismatched input 'categoryInstance' expecting {';', NL}","['70804128_2', '70804128_3']"
2,"mismatched input '==' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['70899674_2', '71829431_0']"
2,"mismatched input 'demos' expecting {'=', ';', NL}","['70952409_0', '71258898_0']"
2,"extraneous input 'unchecked' expecting {<EOF>, 'pragma', '~', 'import', 'from', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'struct', 'function', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['70986854_1', '71325598_0']"
2,"mismatched input 'still' expecting {'=', ';', NL}","['71035790_0', '72850880_0']"
2,"mismatched input 'Hardhat' expecting {'=', ';', NL}","['71035790_0', '72850880_0']"
2,"mismatched input 'instance' expecting {';', NL}","['71170701_3', '71646915_1']"
2,"mismatched input 'as' expecting {'=', ';', NL}","['71179331_1', '72384029_0']"
2,no viable alternative at input 'awaitcontract',"['71245575_3', '72255775_2']"
2,"mismatched input 'contract' expecting {'~', 'from', '(', 'error', '[', 'address', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'receive', Identifier, StringLiteralFragment, NL}","['71343732_1', '72965653_0']"
2,"mismatched input 'ethers' expecting {';', NL}","['71450598_1', '71474596_0']"
2,"mismatched input 'let' expecting {';', NL}","['71471252_0', '73344261_4']"
2,"mismatched input 'function' expecting {'from', 'error', 'calldata', 'revert', 'callback', 'override', 'constant', 'immutable', 'leave', 'internal', 'payable', 'private', 'public', 'constructor', 'receive', Identifier}","['71564754_0', '72224409_0']"
2,"mismatched input 'Contract' expecting {';', NL}","['71869681_1', '72093394_2']"
2,"mismatched input '{' expecting {'from', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier}","['71946498_0', '71946498_2']"
2,"extraneous input 'struct' expecting {'from', ')', 'error', 'function', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'receive', Identifier, NL}","['71962051_1', '72018991_0']"
2,"extraneous input '**' expecting {<EOF>, 'pragma', '~', 'import', 'from', '}', 'abstract', 'contract', 'interface', 'library', '(', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', '[', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', '++', '--', 'new', '+', '-', 'after', 'delete', '!', 'callback', Int, Uint, Byte, Fixed, Ufixed, BooleanLiteral, DecimalNumber, HexNumber, HexLiteralFragment, 'leave', 'payable', 'type', 'constructor', 'fallback', 'receive', Identifier, StringLiteralFragment}","['72224409_0', '72859213_0']"
2,"mismatched input 'should' expecting {';', NL}","['72584559_7', '73434613_0']"
2,"mismatched input '{' expecting {'from', 'error', 'memory', 'storage', 'calldata', 'revert', 'callback', 'leave', 'payable', 'constructor', 'receive', Identifier}","['72892760_0', '72997257_0']"
2,"extraneous input 'calls' expecting {'=', ';', NL}","['72909871_3', '72909871_5']"
2,"mismatched input 'delegateCaller' expecting {';', NL}","['72909871_4', '72909871_9']"
2,"extraneous input '+' expecting {'=', ';', NL}","['72924778_0', '72924778_2']"
2,"extraneous input 'public' expecting {'=', ';', NL}","['73555009_0', '73863605_1']"
1,"extraneous input '?' expecting {'from', '}', 'error', 'using', 'struct', 'modifier', 'function', 'event', 'enum', 'address', 'mapping', 'calldata', 'revert', 'var', 'bool', 'string', 'byte', 'callback', Int, Uint, Byte, Fixed, Ufixed, 'leave', 'payable', 'constructor', 'fallback', 'receive', Identifier}",['35848756_0']
